;DATE;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
142;1-3-1952;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.22;0;0;0;639.6;0
143;1-3-1953;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.70999998;0;0;0;664.56;0
144;1-3-1954;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.53999996;0;0;0;88.65;0
145;1-3-1955;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.06;0;0;0;394.15;0
146;1-3-1956;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.19999992;0;0;0;27.07;0
147;1-3-1957;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.64999998;0;0;0;1497.13;0
148;1-3-1958;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.109999997;0;0;0;970.27;0
149;1-3-1959;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.08;0;0;0;317.75;0
150;1-3-1960;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.06;0;0;0;386.8;0
151;1-3-1961;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.31;0;0;0;918.08;0
152;1-3-1962;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.05;0;0;0;677.49;0
153;1-3-1963;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.36;0;0;0;149.18;0
154;1-3-1964;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.34;0;0;0;238.21;0
155;1-3-1965;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.45;0;0;0;275.7;0
156;1-3-1966;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.53999998;0;0;0;442.5;0
157;1-3-1967;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.229999996;0;0;0;738;0
158;1-3-1968;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.02;0;0;0;677.53;0
159;1-3-1969;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.37;0;0;0;542.54;0
160;1-3-1970;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.25999996;0;0;0;1886.62;0
161;1-3-1971;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.47;0;0;0;508.46;0
162;1-3-1972;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.81;0;0;0;201.98;0
163;1-3-1973;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.21999996;0;0;0;-0.4;0
164;1-3-1974;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.99999998;0;0;0;512.87;0
165;1-3-1975;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.40999999;0;0;0;488.23;0
166;1-3-1976;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1;0;0;0;77.45;0
167;1-3-1977;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.31;0;0;0;983.94;0
168;1-3-1978;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.05;0;0;0;641.62;0
169;1-3-1979;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.36999999;0;0;0;559.11;0
170;1-3-1980;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.34;0;0;0;373.4;0
171;1-3-1981;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.45;0;0;0;373.5;0
172;1-3-1982;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.53999998;0;0;0;425.65;0
173;1-3-1983;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22;0;0;0;491.66;0
174;1-3-1984;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.03;0;0;0;577.14;0
175;1-3-1985;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.38;0;0;0;319.92;0
176;1-3-1986;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.3;0;0;0;277.45;0
177;1-3-1987;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.47;0;0;0;682.87;0
178;1-3-1988;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.81;0;0;0;446.97;0
179;1-3-1989;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.21999996;0;0;0;-0.37;0
180;1-3-1990;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.06;0;0;0;164.26;0
181;1-3-1991;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.5;0;0;0;419.78;0
182;1-3-1992;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.01;0;0;0;300.07;0
183;1-3-1993;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.01;0;0;0;892.62;0
184;1-3-1994;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.38999999;0;0;0;611;0
185;1-3-1995;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.98;0;0;0;1011.81;0
186;1-3-1996;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.139999994;0;0;0;364.18;0
187;1-3-1997;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.31;0;0;0;778.06;0
188;1-3-1998;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.05;0;0;0;581.68;0
189;1-3-1999;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.36999999;0;0;0;834.15;0
190;1-3-2000;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.36;0;0;0;738.39;0
191;1-3-2001;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.45;0;0;0;327.05;0
192;1-3-2002;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.54999998;0;0;0;857.73;0
193;1-3-2003;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22;0;0;0;442.98;0
194;1-3-2004;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.03;0;0;0;433.95;0
195;1-3-2005;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.37;0;0;0;641;0
196;1-3-2006;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.3;0;0;0;465.77;0
197;1-3-2007;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.75999996;0;0;0;-0.26;0
198;1-3-2008;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;3.12;0;0;0;-0.48;0
199;1-3-2009;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.09;0;0;0;573.77;0
200;1-3-2010;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.99999998;0;0;0;300.84;0
201;1-3-2011;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.61;0;0;0;548.54;0
202;1-4-1911;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.3;0;0;0;0.49;0
203;1-4-1912;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.26999992;0;0;0;629.24;0
204;1-4-1913;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.66;0;0;0;50.53;0
205;1-4-1914;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.56999996;0;0;0;1007.38;0
206;1-4-1915;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.74999998;0;0;0;34.95;0
207;1-4-1916;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.55;0;0;0;-0.18;0
208;1-4-1917;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.62999996;0;0;0;37.67;0
209;1-4-1918;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.46999999;0;0;0;0.05;0
210;1-4-1919;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.86999998;0;0;0;0.03;0
211;1-4-1920;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.21;0;0;0;-0.58;0
212;1-4-1921;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.47;0;0;0;0.13;0
213;1-4-1922;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41;0;0;0;-0.6;0
214;1-4-1923;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.01;0;0;0;0.01;0
215;1-4-1924;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.35;0;0;0;111.78;0
216;1-4-1925;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.54999998;0;0;0;0.08;0
217;1-4-1926;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38999999;0;0;0;0.08;0
218;1-4-1927;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59;0;0;0;-0.27;0
219;1-4-1928;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.52;0;0;0;-0.51;0
220;1-4-1929;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83;0;0;0;0.45;0
221;1-4-1930;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.03;0;0;0;0.02;0
222;1-4-1931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.05;0;0;0;27.64;0
223;1-4-1932;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.02;0;0;0;62.25;0
224;1-4-1933;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.099999994;0;0;0;-0.31;0
225;1-4-1934;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.7;0;0;0;-0.16;0
226;1-4-1935;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76;0;0;0;40.31;0
227;1-4-1936;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.099999994;0;0;0;-0.06;0
228;1-4-1937;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.39999998;0;0;0;130.77;0
229;1-4-1938;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22;0;0;0;-0.22;0
230;1-4-1939;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.62;0;0;0;-0.37;0
231;1-4-1940;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.06;0;0;0;0.62;0
232;1-4-1941;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.88;0;0;0;0.33;0
233;1-4-1942;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.40999999;0;0;0;139.99;0
234;1-4-1943;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.88;0;0;0;11.38;0
235;1-4-1944;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.199999988;0;0;0;0.6;0
236;1-4-1945;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.78;0;0;0;-0.06;0
237;1-4-1946;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.28;0;0;0;-0.44;0
238;1-4-1947;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.28;0;0;0;-0.09;0
239;1-4-1948;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.099999994;0;0;0;-0.63;0
240;1-4-1949;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.58;0;0;0;0.05;0
241;1-4-1950;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22;0;0;0;-0.41;0
242;1-4-1951;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.04;0;0;0;0.02;0
