,DATE,stations,lat,lon,y,x,z,h_reg,h_loc,WL_berekend,Q_in,Q_out,Q_net,Q_m
99,01-05-1975,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,555.61,0.0
100,01-05-1976,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,179.73,0.0
101,01-05-1977,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.38,0.0,0.0,0.0,686.71,0.0
102,01-05-1978,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,255.93,0.0
103,01-05-1979,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.179999992,0.0,0.0,0.0,558.34,0.0
104,01-05-1980,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,234.24,0.0
105,01-05-1981,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.36999999,0.0,0.0,0.0,123.94,0.0
106,01-05-1982,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.35999998,0.0,0.0,0.0,0.13,0.0
107,01-05-1983,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.04,0.0,0.0,0.0,1064.52,0.0
108,01-05-1984,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,245.05,0.0
109,01-05-1985,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.29999998,0.0,0.0,0.0,118.36,0.0
110,01-05-1986,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.29999998,0.0,0.0,0.0,752.61,0.0
111,01-05-1987,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,431.02,0.0
112,01-05-1988,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,486.39,0.0
113,01-05-1989,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.36999999,0.0,0.0,0.0,755.4300000000001,0.0
114,01-05-1990,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,123.53999999999999,0.0
115,01-05-1991,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,172.93,0.0
116,01-05-1992,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.32,0.0,0.0,0.0,420.73,0.0
117,01-05-1993,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,233.15,0.0
118,01-05-1994,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.32,0.0,0.0,0.0,609.99,0.0
119,01-05-1995,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,489.49,0.0
120,01-05-1996,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,209.01999999999998,0.0
121,01-05-1997,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,168.99,0.0
122,01-05-1998,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,467.27,0.0
123,01-05-1999,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.24,0.0,0.0,0.0,510.3,0.0
124,01-05-2000,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,366.81,0.0
125,01-05-2001,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.22,0.0,0.0,0.0,157.45,0.0
126,01-05-2002,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.14,0.0
127,01-05-2003,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,402.07,0.0
128,01-06-1972,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.38,0.0,0.0,0.0,119.13,0.0
129,01-06-1973,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.38,0.0,0.0,0.0,459.79999999999995,0.0
130,01-06-1974,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,190.6,0.0
131,01-06-1975,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,339.03999999999996,0.0
132,01-06-1976,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,101.66,0.0
133,01-06-1977,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.42,0.0,0.0,0.0,272.92,0.0
134,01-06-1978,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.38,0.0,0.0,0.0,495.89,0.0
135,01-06-1979,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.35999998,0.0,0.0,0.0,584.3,0.0
136,01-06-1980,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,77.28,0.0
137,01-06-1981,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,279.7,0.0
138,01-06-1982,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,99.64000000000001,0.0
139,01-06-1983,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,1174.61,0.0
140,01-06-1984,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.26,0.0,0.0,0.0,719.6600000000001,0.0
141,01-06-1985,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,213.62,0.0
142,01-06-1986,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,295.74,0.0
