;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
134;feb-44;17000.13793;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.759310329;0;0;0;858.3372414;0
135;feb-45;16396;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.989642841;0;0;0;980.5171429;0
136;feb-46;16397;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.473571419;0;0;0;1061.8725;0
137;feb-47;16398;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.108214284;0;0;0;260.1514286;0
138;feb-48;17004.03448;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.632758618;0;0;0;1505.64;0
139;feb-49;16400;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.967142847;0;0;0;264.1128571;0
140;feb-50;16401;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.065714263;0;0;0;428.54;0
141;feb-51;16402;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.73535713;0;0;0;782.7582143;0
142;feb-52;17007.93103;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.016206872;0;0;0;732.7968966;0
143;feb-53;16404;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.935714275;0;0;0;730.845;0
144;feb-54;16405;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.269999994;0;0;0;265.2257143;0
145;feb-55;16406;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.743214277;0;0;0;1110.487143;0
146;feb-56;17011.82759;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.233103445;0;0;0;740.0924138;0
147;feb-57;16408;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.969999984;0;0;0;741.0910714;0
148;feb-58;16409;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.117142846;0;0;0;858.9242857;0
149;feb-59;16410;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.476785705;0;0;0;811.8603571;0
150;feb-60;17015.72414;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.636206891;0;0;0;492.7262069;0
151;feb-61;16412;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.835714267;0;0;0;1095.505357;0
152;feb-62;16413;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.404642848;0;0;0;1095.645357;0
153;feb-63;16414;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.583214279;0;0;0;237.6392857;0
154;feb-64;17019.62069;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.693793094;0;0;0;418.1651724;0
155;feb-65;16416;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.734642844;0;0;0;839.7885714;0
156;feb-66;16417;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.609999988;0;0;0;1266.378929;0
157;feb-67;16418;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.658928561;0;0;0;1206.846071;0
158;feb-68;17023.51724;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.597586196;0;0;0;1089.982759;0
159;feb-69;16420;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.492857134;0;0;0;743.7067857;0
160;feb-70;16421;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.018928573;0;0;0;1134.595357;0
161;feb-71;16422;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.764285698;0;0;0;609.3160714;0
162;feb-72;17027.41379;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.430344818;0;0;0;309.8086207;0
163;feb-73;16424;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.23428569;0;0;0;389.9439286;0
164;feb-74;16425;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.693214273;0;0;0;766.7310714;0
165;feb-75;16426;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.446071422;0;0;0;1179.893929;0
166;feb-76;17031.31034;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.448275851;0;0;0;626.2496552;0
167;feb-77;16428;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.831785699;0;0;0;808.5635714;0
168;feb-78;16429;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.398928564;0;0;0;683.1367857;0
169;feb-79;16430;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.593928563;0;0;0;822.4510714;0
170;feb-80;17035.2069;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.703448265;0;0;0;1080.761379;0
171;feb-81;16432;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.737142846;0;0;0;1040.813929;0
172;feb-82;16433;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.60749999;0;0;0;1110.709286;0
173;feb-83;16434;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.662142846;0;0;0;1300.142857;0
174;feb-84;17039.10345;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.602068954;0;0;0;1355.055172;0
175;feb-85;16436;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.494999992;0;0;0;821.62;0
176;feb-86;16437;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.012857141;0;0;0;982.2442857;0
177;feb-87;16438;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.763928557;0;0;0;597.3942857;0
178;feb-88;17043;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.443793091;0;0;0;1230.966207;0
179;feb-89;16440;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.235357117;0;0;0;405.9367857;0
180;feb-90;16441;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.673571403;0;0;0;629.2064286;0
181;feb-91;16442;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38321428;0;0;0;551.3642857;0
182;feb-92;17046.89655;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.921034473;0;0;0;392.2865517;0
183;feb-93;16444;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.925714268;0;0;0;805.8082143;0
184;feb-94;16445;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.385714278;0;0;0;1429.063214;0
185;feb-95;16446;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.483928558;0;0;0;1634.420357;0
186;feb-96;17050.7931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.52517241;0;0;0;319.2096552;0
187;feb-97;16448;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.828928558;0;0;0;556.3260714;0
188;feb-98;16449;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.396785708;0;0;0;586.5353571;0
189;feb-99;16450;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.595714276;0;0;0;917.4553571;0
190;feb-00;17054.68966;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.702758612;0;0;0;988.1544828;0
191;feb-01;16452;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.738571415;0;0;0;1190.5475;0
192;feb-02;16453;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.611785704;0;0;0;1375.231786;0
193;feb-03;16454;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.661428564;0;0;0;1246.852857;0
194;feb-04;17058.58621;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.601724126;0;0;0;1277.902414;0
195;feb-05;16456;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.494642848;0;0;0;864.6503571;0
196;feb-06;16457;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.010357141;0;0;0;691.1246429;0
197;feb-07;16458;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.006785706;0;0;0;1016.886071;0
198;feb-08;17062.48276;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.046206886;0;0;0;848.09;0
199;feb-09;16460;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.811071418;0;0;0;514.9842857;0
200;feb-10;16461;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.875714265;0;0;0;564.4685714;0
201;feb-11;16462;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.833571411;0;0;0;802.3214286;0
202;mrt-11;18263.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.236129016;0;0;0;756.113871;0
203;mrt-12;18264.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.55870966;0;0;0;578.9041935;0
204;mrt-13;18265.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.55870965;0;0;0;477.48;0
205;mrt-14;18266.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.508387076;0;0;0;968.8883871;0
206;mrt-15;18267.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.410322565;0;0;0;700.5654839;0
207;mrt-16;18268.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.381290295;0;0;0;573.8074194;0
208;mrt-17;18269.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.177741917;0;0;0;334.2803226;0
209;mrt-18;18270.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.002258048;0;0;0;486.8009677;0
210;mrt-19;18271.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.29709676;0;0;0;673.9251613;0
211;mrt-20;18272.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.344193523;0;0;0;556.5019355;0
212;mrt-21;18273.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.405806434;0;0;0;176.663871;0
213;mrt-22;18274.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.376129013;0;0;0;526.9993548;0
214;mrt-23;18275.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.09290321;0;0;0;673.9364516;0
215;mrt-24;18276.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.345161271;0;0;0;349.8377419;0
216;mrt-25;18277.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.360967719;0;0;0;442.9780645;0
217;mrt-26;18278.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.561935463;0;0;0;750.3887097;0
218;mrt-27;18279.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.374516104;0;0;0;571.583871;0
219;mrt-28;18280.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.990967726;0;0;0;514.9429032;0
220;mrt-29;18281.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.269354822;0;0;0;148.4358065;0
221;mrt-30;18282.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.256451589;0;0;0;217.7254839;0
