;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
92;jan-03;18768.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.192999983;0;0;0;1171.746667;0
93;jan-04;18769.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.934666647;0;0;0;940.065;0
94;jan-05;18770.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.24466666;0;0;0;609.0466667;0
95;jan-06;18771.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.746666657;0;0;0;494.4466667;0
96;jan-07;18772.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.180666654;0;0;0;912.4343333;0
97;jan-08;18773.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.702999994;0;0;0;632.8786667;0
98;jan-09;18774.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.294999995;0;0;0;485.2713333;0
99;jan-10;18775.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.144666666;0;0;0;789.5936667;0
100;jan-11;18776.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.524666658;0;0;0;1094.755333;0
101;feb-11;16362;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.213571416;0;0;0;301.5707143;0
102;feb-12;16968.96552;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.026551711;0;0;0;365.8755172;0
103;feb-13;16364;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.945714277;0;0;0;757.1542857;0
104;feb-14;16365;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.958214275;0;0;0;512.4646429;0
105;feb-15;16366;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.716071415;0;0;0;841.0621429;0
106;feb-16;16972.86207;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.905517227;0;0;0;918.5648276;0
107;feb-17;16368;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.702857129;0;0;0;416.03;0
108;feb-18;16369;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.892857132;0;0;0;629.7471429;0
109;feb-19;16370;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.764999992;0;0;0;422.5046429;0
110;feb-20;16976.75862;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.102068953;0;0;0;983.7510345;0
111;feb-21;16372;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.702857134;0;0;0;624.1664286;0
112;feb-22;16373;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.701785703;0;0;0;371.5457143;0
113;feb-23;16374;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.540714277;0;0;0;890.6996429;0
114;feb-24;16980.65517;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.841034473;0;0;0;535.5268966;0
115;feb-25;16376;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.006071418;0;0;0;572.2782143;0
116;feb-26;16377;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.805357133;0;0;0;827.1785714;0
117;feb-27;16378;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.747142847;0;0;0;571.4757143;0
118;feb-28;16984.55172;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.001724121;0;0;0;863.2986207;0
119;feb-29;16380;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.278571421;0;0;0;281.805;0
120;feb-30;16381;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.477142852;0;0;0;521.3135714;0
121;feb-31;16382;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.769999993;0;0;0;929.0596429;0
122;feb-32;16988.44828;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.725862058;0;0;0;511.9910345;0
123;feb-33;16384;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.203928564;0;0;0;444.3482143;0
124;feb-34;16385;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.175714286;0;0;0;276.5282143;0
125;feb-35;16386;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.636785705;0;0;0;622.7214286;0
126;feb-36;16992.34483;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22965517;0;0;0;961.6903448;0
127;feb-37;16388;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.690714275;0;0;0;754.14;0
128;feb-38;16389;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.195357135;0;0;0;947.4685714;0
129;feb-39;16390;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.280714281;0;0;0;633.9282143;0
130;feb-40;16996.24138;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.132758618;0;0;0;510.5065517;0
131;feb-41;16392;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.189999995;0;0;0;839.9214286;0
132;feb-42;16393;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.191428565;0;0;0;390.4807143;0
133;feb-43;16394;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.608214271;0;0;0;643.9025;0
134;feb-44;17000.13793;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.257931031;0;0;0;712.6572414;0
135;feb-45;16396;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.49214285;0;0;0;987.3964286;0
136;feb-46;16397;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.974999991;0;0;0;1093.7475;0
137;feb-47;16398;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.608571413;0;0;0;270.8882143;0
138;feb-48;17004.03448;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.133103446;0;0;0;1393.854138;0
139;feb-49;16400;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.46785714;0;0;0;258.1142857;0
140;feb-50;16401;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.567142844;0;0;0;504.3246429;0
141;feb-51;16402;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.235714278;0;0;0;738.3228571;0
142;feb-52;17007.93103;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.517241373;0;0;0;692.9024138;0
143;feb-53;16404;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.436428566;0;0;0;694.5003571;0
144;feb-54;16405;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.228214283;0;0;0;286.1192857;0
145;feb-55;16406;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.243214278;0;0;0;1019.050714;0
146;feb-56;17011.82759;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.268620687;0;0;0;545.697931;0
147;feb-57;16408;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.472499994;0;0;0;711.7482143;0
148;feb-58;16409;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.618928562;0;0;0;830.1439286;0
149;feb-59;16410;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.02392857;0;0;0;733.8921429;0
150;feb-60;17015.72414;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.134482758;0;0;0;445.8831034;0
151;feb-61;16412;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.337857139;0;0;0;1046.571786;0
152;feb-62;16413;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.094642857;0;0;0;1033.766786;0
153;feb-63;16414;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.083214282;0;0;0;226.2046429;0
154;feb-64;17019.62069;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.194827583;0;0;0;389.0351724;0
155;feb-65;16416;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.23142857;0;0;0;639.4946429;0
156;feb-66;16417;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.112142858;0;0;0;1207.410357;0
157;feb-67;16418;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.161071428;0;0;0;1099.6975;0
158;feb-68;17023.51724;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.097586205;0;0;0;925.5417241;0
159;feb-69;16420;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.006428574;0;0;0;675.2960714;0
160;feb-70;16421;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.480714279;0;0;0;1094.386071;0
161;feb-71;16422;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.264285712;0;0;0;577.3317857;0
162;feb-72;17027.41379;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.931034473;0;0;0;321.6041379;0
163;feb-73;16424;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.734642845;0;0;0;402.6378571;0
164;feb-74;16425;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.19285714;0;0;0;606.5978571;0
165;feb-75;16426;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.053571427;0;0;0;1035.495;0
166;feb-76;17031.31034;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.052068965;0;0;0;475.0072414;0
167;feb-77;16428;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.333571424;0;0;0;822.7239286;0
168;feb-78;16429;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.102142856;0;0;0;520.3339286;0
169;feb-79;16430;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.096071425;0;0;0;866.4617857;0
170;feb-80;17035.2069;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.206206892;0;0;0;1069.242759;0
171;feb-81;16432;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.235714284;0;0;0;887.2289286;0
172;feb-82;16433;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.108214288;0;0;0;1050.864643;0
173;feb-83;16434;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.161428574;0;0;0;1171.421071;0
174;feb-84;17039.10345;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.104482756;0;0;0;1276.962414;0
175;feb-85;16436;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.005357146;0;0;0;721.7825;0
176;feb-86;16437;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.488214281;0;0;0;762.5725;0
177;feb-87;16438;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.264285712;0;0;0;529.79;0
178;feb-88;17043;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.944482748;0;0;0;1159.27;0
179;feb-89;16440;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.735357131;0;0;0;395.4471429;0
180;feb-90;16441;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.173571405;0;0;0;607.5175;0
181;feb-91;16442;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.120357142;0;0;0;401.1664286;0
182;feb-92;17046.89655;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.421379307;0;0;0;423.7948276;0
183;feb-93;16444;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.42714285;0;0;0;765.9617857;0
184;feb-94;16445;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.113571429;0;0;0;1329.316429;0
185;feb-95;16446;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.986071416;0;0;0;1565.477321;0
186;feb-96;17050.7931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.027241381;0;0;0;402.1141379;0
187;feb-97;16448;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.330714282;0;0;0;618.3903571;0
188;feb-98;16449;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.10392857;0;0;0;429.7903571;0
189;feb-99;16450;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.09535714;0;0;0;840.1135714;0
190;feb-00;17054.68966;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.203103446;0;0;0;931.2696552;0
